id,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,Adopted
2483,Dog,Golden Retriever,151,White,Large,20.96237112249608,1,0,19,184,1,0
2484,Cat,Siamese,73,Gray,Small,29.371593422640185,1,0,26,497,0,0
2486,Cat,Siamese,156,Brown,Large,2.1013030595185893,1,0,50,58,0,0
2488,Rabbit,Rabbit,158,Brown,Large,11.780082553877357,1,0,57,50,0,0
2489,Cat,Persian,25,Orange,Medium,14.3008470443512,1,0,53,471,0,1
2491,Dog,Golden Retriever,177,Brown,Small,13.04119894384559,1,1,66,413,0,1
2492,Cat,Persian,65,Orange,Medium,13.636296348455922,0,0,7,166,0,0
2493,Bird,Parakeet,86,Orange,Small,26.773648987600573,1,0,88,140,0,0
2494,Rabbit,Rabbit,133,Brown,Medium,5.615613435821065,1,1,63,183,1,0
2495,Bird,Parakeet,163,Brown,Large,28.828231945804475,1,0,7,120,1,0
2496,Cat,Persian,124,Orange,Large,17.5772031074738,1,0,52,322,0,0
2497,Dog,Poodle,63,Black,Large,1.1135090663263283,0,0,24,254,0,0
2499,Rabbit,Rabbit,152,Gray,Large,25.78557620014364,1,1,39,430,0,0
2500,Rabbit,Rabbit,103,Brown,Small,18.503856166568816,0,0,58,309,1,0
2501,Dog,Poodle,148,White,Small,14.417947118946984,1,0,54,84,0,0
2502,Cat,Siamese,116,Black,Medium,27.952819416036,0,0,25,105,0,0
2503,Cat,Persian,175,Orange,Large,9.480037432643192,1,0,3,238,0,0
2504,Bird,Parakeet,69,Gray,Large,21.32932674575618,1,1,31,333,0,0
2505,Rabbit,Rabbit,33,White,Small,10.534043699079048,0,0,12,191,0,0
